zip_code,locality_code,state,carrier,rural_indicator,lab_cb_locality,rural_indicator_legacy,plus_four_flag,part_b_payment_indicator,year_quarter
52765,00,IA,05102,,Z9,,0,A,20262
52766,00,IA,05102,R,Z9,R,0,A,20262
52767,00,IA,05102,,Z9,,0,A,20262
52768,00,IA,05102,,Z9,,0,A,20262
52769,00,IA,05102,R,Z9,R,0,A,20262
52771,00,IA,05102,R,Z9,R,0,A,20262
52772,00,IA,05102,R,Z9,R,0,A,20262
52773,00,IA,05102,,Z9,,0,A,20262
52774,00,IA,05102,R,Z9,R,0,A,20262
52776,00,IA,05102,R,Z9,R,0,A,20262
52777,00,IA,05102,R,Z9,R,0,A,20262
52778,00,IA,05102,R,Z9,R,0,A,20262
52801,00,IA,05102,,Z9,,0,A,20262
52802,00,IA,05102,,Z9,,0,A,20262
52803,00,IA,05102,,Z9,,0,A,20262
52804,00,IA,05102,,Z9,,0,A,20262
52805,00,IA,05102,,Z9,,0,A,20262
52806,00,IA,05102,,Z9,,0,A,20262
52807,00,IA,05102,,Z9,,0,A,20262
52808,00,IA,05102,,Z9,,0,A,20262
52809,00,IA,05102,,Z9,,0,A,20262
53001,00,WI,06302,,Z9,,0,A,20262
53002,00,WI,06302,,Z9,,0,A,20262
53003,00,WI,06302,R,Z9,R,0,A,20262
53004,00,WI,06302,,Z9,,0,A,20262
53005,00,WI,06302,,Z9,,0,A,20262
53006,00,WI,06302,R,Z9,R,0,A,20262
53007,00,WI,06302,,Z9,,0,A,20262
53008,00,WI,06302,,Z9,,0,A,20262
53009,00,WI,06302,,Z9,,0,A,20262
53010,00,WI,06302,,Z9,,0,A,20262
53011,00,WI,06302,,Z9,,0,A,20262
53012,00,WI,06302,,Z9,,0,A,20262
53013,00,WI,06302,,Z9,,0,A,20262
53014,00,WI,06302,R,Z9,R,0,A,20262
53015,00,WI,06302,R,Z9,R,0,A,20262
53016,00,WI,06302,R,Z9,R,0,A,20262
53017,00,WI,06302,,Z9,,0,A,20262
53018,00,WI,06302,,Z9,,0,A,20262
53019,00,WI,06302,,Z9,,0,A,20262
53020,00,WI,06302,,Z9,,0,A,20262
53021,00,WI,06302,,Z9,,0,A,20262
53022,00,WI,06302,,Z9,,0,A,20262
53023,00,WI,06302,,Z9,,0,A,20262
53024,00,WI,06302,,Z9,,0,A,20262
53026,00,WI,06302,,Z9,,0,A,20262
53027,00,WI,06302,,Z9,,0,A,20262
53029,00,WI,06302,,Z9,,0,A,20262
53031,00,WI,06302,,Z9,,0,A,20262
53032,00,WI,06302,R,Z9,R,0,A,20262
53033,00,WI,06302,,Z9,,0,A,20262
53034,00,WI,06302,R,Z9,R,0,A,20262
53035,00,WI,06302,R,Z9,R,0,A,20262
53036,00,WI,06302,R,Z9,R,0,A,20262
53037,00,WI,06302,,Z9,,0,A,20262
53038,00,WI,06302,R,Z9,R,0,A,20262
53039,00,WI,06302,R,Z9,R,0,A,20262
53040,00,WI,06302,,Z9,,0,A,20262
53042,00,WI,06302,R,Z9,R,0,A,20262
53044,00,WI,06302,,Z9,,0,A,20262
53045,00,WI,06302,,Z9,,0,A,20262
53046,00,WI,06302,,Z9,,0,A,20262
53047,00,WI,06302,R,Z9,R,0,A,20262
53048,00,WI,06302,R,Z9,R,0,A,20262
53049,00,WI,06302,,Z9,,0,A,20262
53050,00,WI,06302,R,Z9,R,0,A,20262
53051,00,WI,06302,,Z9,,0,A,20262
53052,00,WI,06302,,Z9,,0,A,20262
53056,00,WI,06302,,Z9,,0,A,20262
53057,00,WI,06302,,Z9,,0,A,20262
53058,00,WI,06302,,Z9,,0,A,20262
53059,00,WI,06302,R,Z9,R,0,A,20262
53060,00,WI,06302,,Z9,,0,A,20262
53061,00,WI,06302,R,Z9,R,0,A,20262
53062,00,WI,06302,R,Z9,R,0,A,20262
53063,00,WI,06302,R,Z9,R,0,A,20262
53064,00,WI,06302,,Z9,,0,A,20262
53065,00,WI,06302,,Z9,,0,A,20262
53066,00,WI,06302,,Z9,,0,A,20262
53069,00,WI,06302,,Z9,,0,A,20262
53070,00,WI,06302,,Z9,,0,A,20262
53072,00,WI,06302,,Z9,,0,A,20262
53073,00,WI,06302,R,Z9,R,0,A,20262
53074,00,WI,06302,,Z9,,0,A,20262
53075,00,WI,06302,,Z9,,0,A,20262
53076,00,WI,06302,,Z9,,0,A,20262
53078,00,WI,06302,R,Z9,R,0,A,20262
53079,00,WI,06302,,Z9,,0,A,20262
53080,00,WI,06302,,Z9,,0,A,20262
53081,00,WI,06302,,Z9,,0,A,20262
53082,00,WI,06302,,Z9,,0,A,20262
53083,00,WI,06302,,Z9,,0,A,20262
53085,00,WI,06302,,Z9,,0,A,20262
53086,00,WI,06302,,Z9,,0,A,20262
53088,00,WI,06302,,Z9,,0,A,20262
53089,00,WI,06302,,Z9,,0,A,20262
53090,00,WI,06302,,Z9,,0,A,20262
53091,00,WI,06302,R,Z9,R,0,A,20262
53092,00,WI,06302,,Z9,,0,A,20262
53093,00,WI,06302,,Z9,,0,A,20262
53094,00,WI,06302,R,Z9,R,0,A,20262
53095,00,WI,06302,,Z9,,0,A,20262
53097,00,WI,06302,,Z9,,0,A,20262
53098,00,WI,06302,R,Z9,R,0,A,20262
53099,00,WI,06302,R,Z9,R,0,A,20262
53101,00,WI,06302,,Z9,,0,A,20262
53102,00,WI,06302,,Z9,,0,A,20262
53103,00,WI,06302,,Z9,,0,A,20262
53104,00,WI,06302,,Z9,,0,A,20262
53105,00,WI,06302,R,Z9,R,0,A,20262
53108,00,WI,06302,,Z9,,0,A,20262
53109,00,WI,06302,,Z9,,0,A,20262
53110,00,WI,06302,,Z9,,0,A,20262
53114,00,WI,06302,R,Z9,R,0,A,20262
53115,00,WI,06302,R,Z9,R,0,A,20262
53118,00,WI,06302,,Z9,,0,A,20262
53119,00,WI,06302,,Z9,,0,A,20262
53120,00,WI,06302,R,Z9,R,0,A,20262
53121,00,WI,06302,R,Z9,R,0,A,20262
53122,00,WI,06302,,Z9,,0,A,20262
53125,00,WI,06302,R,Z9,R,0,A,20262
53126,00,WI,06302,,Z9,,0,A,20262
53127,00,WI,06302,,Z9,,0,A,20262
53128,00,WI,06302,R,Z9,R,0,A,20262
53129,00,WI,06302,,Z9,,0,A,20262
53130,00,WI,06302,,Z9,,0,A,20262
53132,00,WI,06302,,Z9,,0,A,20262
53137,00,WI,06302,R,Z9,R,0,A,20262
53138,00,WI,06302,R,Z9,R,0,A,20262
53139,00,WI,06302,R,Z9,R,0,A,20262
53140,00,WI,06302,,Z9,,0,A,20262
53141,00,WI,06302,,Z9,,0,A,20262
53142,00,WI,06302,,Z9,,0,A,20262
53143,00,WI,06302,,Z9,,0,A,20262
53144,00,WI,06302,,Z9,,0,A,20262
53146,00,WI,06302,,Z9,,0,A,20262
53147,00,WI,06302,R,Z9,R,0,A,20262
53148,00,WI,06302,R,Z9,R,0,A,20262
53149,00,WI,06302,,Z9,,0,A,20262
53150,00,WI,06302,,Z9,,0,A,20262
53151,00,WI,06302,,Z9,,0,A,20262
53152,00,WI,06302,,Z9,,0,A,20262
53153,00,WI,06302,,Z9,,0,A,20262
53154,00,WI,06302,,Z9,,0,A,20262
53156,00,WI,06302,R,Z9,R,0,A,20262
53157,00,WI,06302,R,Z9,R,0,A,20262
53158,00,WI,06302,,Z9,,0,A,20262
53159,00,WI,06302,,Z9,,0,A,20262
53167,00,WI,06302,R,Z9,R,0,A,20262
53168,00,WI,06302,,Z9,,0,A,20262
53170,00,WI,06302,,Z9,,0,A,20262
53171,00,WI,06302,,Z9,,0,A,20262
53172,00,WI,06302,,Z9,,0,A,20262
53176,00,WI,06302,R,Z9,R,0,A,20262
53177,00,WI,06302,,Z9,,0,A,20262
53178,00,WI,06302,R,Z9,R,0,A,20262
53179,00,WI,06302,,Z9,,0,A,20262
53181,00,WI,06302,,Z9,,0,A,20262
53182,00,WI,06302,R,Z9,R,0,A,20262
53183,00,WI,06302,,Z9,,0,A,20262
53184,00,WI,06302,R,Z9,R,0,A,20262
53185,00,WI,06302,,Z9,,0,A,20262
53186,00,WI,06302,,Z9,,0,A,20262
53187,00,WI,06302,,Z9,,0,A,20262
53188,00,WI,06302,,Z9,,0,A,20262
53189,00,WI,06302,,Z9,,0,A,20262
53190,00,WI,06302,R,Z9,R,0,A,20262
53191,00,WI,06302,R,Z9,R,0,A,20262
53192,00,WI,06302,,Z9,,0,A,20262
53194,00,WI,06302,,Z9,,0,A,20262
53195,00,WI,06302,R,Z9,R,0,A,20262
53199,00,WI,06302,,Z9,,0,A,20262
53201,00,WI,06302,,Z9,,0,A,20262
53202,00,WI,06302,,Z9,,0,A,20262
53203,00,WI,06302,,Z9,,0,A,20262
53204,00,WI,06302,,Z9,,0,A,20262
53205,00,WI,06302,,Z9,,0,A,20262
53206,00,WI,06302,,Z9,,0,A,20262
53207,00,WI,06302,,Z9,,0,A,20262
53208,00,WI,06302,,Z9,,0,A,20262
53209,00,WI,06302,,Z9,,0,A,20262
53210,00,WI,06302,,Z9,,0,A,20262
53211,00,WI,06302,,Z9,,0,A,20262
53212,00,WI,06302,,Z9,,0,A,20262
53213,00,WI,06302,,Z9,,0,A,20262
53214,00,WI,06302,,Z9,,0,A,20262
53215,00,WI,06302,,Z9,,0,A,20262
53216,00,WI,06302,,Z9,,0,A,20262
53217,00,WI,06302,,Z9,,0,A,20262
53218,00,WI,06302,,Z9,,0,A,20262
53219,00,WI,06302,,Z9,,0,A,20262
53220,00,WI,06302,,Z9,,0,A,20262
53221,00,WI,06302,,Z9,,0,A,20262
53222,00,WI,06302,,Z9,,0,A,20262
53223,00,WI,06302,,Z9,,0,A,20262
53224,00,WI,06302,,Z9,,0,A,20262
53225,00,WI,06302,,Z9,,0,A,20262
53226,00,WI,06302,,Z9,,0,A,20262
53227,00,WI,06302,,Z9,,0,A,20262
53228,00,WI,06302,,Z9,,0,A,20262
53233,00,WI,06302,,Z9,,0,A,20262
53234,00,WI,06302,,Z9,,0,A,20262
53235,00,WI,06302,,Z9,,0,A,20262
53237,00,WI,06302,,Z9,,0,A,20262
53244,00,WI,06302,,Z9,,0,A,20262
53259,00,WI,06302,,Z9,,0,A,20262
53263,00,WI,06302,,Z9,,0,A,20262
53267,00,WI,06302,,Z9,,0,A,20262
53268,00,WI,06302,,Z9,,0,A,20262
53270,00,WI,06302,,Z9,,0,A,20262
53274,00,WI,06302,,Z9,,0,A,20262
53277,00,WI,06302,,Z9,,0,A,20262
53278,00,WI,06302,,Z9,,0,A,20262
53280,00,WI,06302,,Z9,,0,A,20262
53281,00,WI,06302,,Z9,,0,A,20262
53284,00,WI,06302,,Z9,,0,A,20262
53285,00,WI,06302,,Z9,,0,A,20262
53288,00,WI,06302,,Z9,,0,A,20262
53290,00,WI,06302,,Z9,,0,A,20262
53293,00,WI,06302,,Z9,,0,A,20262
53295,00,WI,06302,,Z9,,0,A,20262
53401,00,WI,06302,,Z9,,0,A,20262
53402,00,WI,06302,,Z9,,0,A,20262
53403,00,WI,06302,,Z9,,0,A,20262
53404,00,WI,06302,,Z9,,0,A,20262
53405,00,WI,06302,,Z9,,0,A,20262
53406,00,WI,06302,,Z9,,0,A,20262
53407,00,WI,06302,,Z9,,0,A,20262
53408,00,WI,06302,,Z9,,0,A,20262
53490,00,WI,06302,,Z9,,0,A,20262
53501,00,WI,06302,,Z9,,0,A,20262
53502,00,WI,06302,R,Z9,R,0,A,20262
53503,00,WI,06302,,Z9,,0,A,20262
53504,00,WI,06302,B,Z9,B,0,A,20262
53505,00,WI,06302,,Z9,,0,A,20262
53506,00,WI,06302,R,Z9,R,0,A,20262
53507,00,WI,06302,,Z9,,0,A,20262
53508,00,WI,06302,,Z9,,0,A,20262
53510,00,WI,06302,B,Z9,B,0,A,20262
53511,00,WI,06302,,Z9,,0,A,20262
53512,00,WI,06302,,Z9,,0,A,20262
53515,00,WI,06302,R,Z9,R,0,A,20262
53516,00,WI,06302,B,Z9,B,0,A,20262
53517,00,WI,06302,,Z9,,0,A,20262
53518,00,WI,06302,R,Z9,R,0,A,20262
53520,00,WI,06302,R,Z9,R,0,A,20262
53521,00,WI,06302,,Z9,,0,A,20262
53522,00,WI,06302,R,Z9,R,0,A,20262
53523,00,WI,06302,,Z9,,0,A,20262
53525,00,WI,06302,R,Z9,R,0,A,20262
53526,00,WI,06302,R,Z9,R,0,A,20262
53527,00,WI,06302,,Z9,,0,A,20262
53528,00,WI,06302,,Z9,,0,A,20262
53529,00,WI,06302,,Z9,,0,A,20262
53530,00,WI,06302,B,Z9,B,0,A,20262
53531,00,WI,06302,,Z9,,0,A,20262
53532,00,WI,06302,,Z9,,0,A,20262
53533,00,WI,06302,R,Z9,R,0,A,20262
53534,00,WI,06302,,Z9,,0,A,20262
53535,00,WI,06302,R,Z9,R,0,A,20262
53536,00,WI,06302,,Z9,,0,A,20262
53537,00,WI,06302,,Z9,,0,A,20262
53538,00,WI,06302,R,Z9,R,0,A,20262
53540,00,WI,06302,R,Z9,R,0,A,20262
53541,00,WI,06302,B,Z9,B,0,A,20262
53542,00,WI,06302,,Z9,,0,A,20262
53543,00,WI,06302,R,Z9,R,0,A,20262
53544,00,WI,06302,,Z9,,0,A,20262
53545,00,WI,06302,,Z9,,0,A,20262
53546,00,WI,06302,,Z9,,0,A,20262
53547,00,WI,06302,,Z9,,0,A,20262
53548,00,WI,06302,,Z9,,0,A,20262
53549,00,WI,06302,R,Z9,R,0,A,20262
53550,00,WI,06302,R,Z9,R,0,A,20262
53551,00,WI,06302,R,Z9,R,0,A,20262
53553,00,WI,06302,R,Z9,R,0,A,20262
53554,00,WI,06302,R,Z9,R,0,A,20262
53555,00,WI,06302,,Z9,,0,A,20262
53556,00,WI,06302,R,Z9,R,0,A,20262
53557,00,WI,06302,R,Z9,R,0,A,20262
53558,00,WI,06302,,Z9,,0,A,20262
53559,00,WI,06302,,Z9,,0,A,20262
53560,00,WI,06302,R,Z9,R,0,A,20262
53561,00,WI,06302,R,Z9,R,0,A,20262
53562,00,WI,06302,,Z9,,0,A,20262
53563,00,WI,06302,,Z9,,0,A,20262
53565,00,WI,06302,R,Z9,R,0,A,20262
53566,00,WI,06302,R,Z9,R,0,A,20262
53569,00,WI,06302,R,Z9,R,0,A,20262
53570,00,WI,06302,,Z9,,0,A,20262
53571,00,WI,06302,,Z9,,0,A,20262
53572,00,WI,06302,,Z9,,0,A,20262
53573,00,WI,06302,R,Z9,R,0,A,20262
53574,00,WI,06302,,Z9,,0,A,20262
53575,00,WI,06302,,Z9,,0,A,20262
53576,00,WI,06302,,Z9,,0,A,20262
53577,00,WI,06302,R,Z9,R,0,A,20262
53578,00,WI,06302,R,Z9,R,0,A,20262
53579,00,WI,06302,R,Z9,R,0,A,20262
53580,00,WI,06302,R,Z9,R,0,A,20262
53581,00,WI,06302,R,Z9,R,0,A,20262
53582,00,WI,06302,,Z9,,0,A,20262
53583,00,WI,06302,R,Z9,R,0,A,20262
53584,00,WI,06302,R,Z9,R,0,A,20262
53585,00,WI,06302,R,Z9,R,0,A,20262
53586,00,WI,06302,B,Z9,B,0,A,20262
53587,00,WI,06302,B,Z9,B,0,A,20262
53588,00,WI,06302,R,Z9,R,0,A,20262
53589,00,WI,06302,,Z9,,0,A,20262
53590,00,WI,06302,,Z9,,0,A,20262
53591,00,WI,06302,,Z9,,0,A,20262
53593,00,WI,06302,,Z9,,0,A,20262
53594,00,WI,06302,R,Z9,R,0,A,20262
53595,00,WI,06302,R,Z9,R,0,A,20262
53596,00,WI,06302,,Z9,,0,A,20262
53597,00,WI,06302,,Z9,,0,A,20262
53598,00,WI,06302,,Z9,,0,A,20262
53599,00,WI,06302,B,Z9,B,0,A,20262
53701,00,WI,06302,,Z9,,0,A,20262
53702,00,WI,06302,,Z9,,0,A,20262
53703,00,WI,06302,,Z9,,0,A,20262
53704,00,WI,06302,,Z9,,0,A,20262
53705,00,WI,06302,,Z9,,0,A,20262
53706,00,WI,06302,,Z9,,0,A,20262
53707,00,WI,06302,,Z9,,0,A,20262
53708,00,WI,06302,,Z9,,0,A,20262
53709,00,WI,06302,,Z9,,0,A,20262
53710,00,WI,06302,,Z9,,0,A,20262
53711,00,WI,06302,,Z9,,0,A,20262
53713,00,WI,06302,,Z9,,0,A,20262
53714,00,WI,06302,,Z9,,0,A,20262
53715,00,WI,06302,,Z9,,0,A,20262
53716,00,WI,06302,,Z9,,0,A,20262
53717,00,WI,06302,,Z9,,0,A,20262
53718,00,WI,06302,,Z9,,0,A,20262
53719,00,WI,06302,,Z9,,0,A,20262
53725,00,WI,06302,,Z9,,0,A,20262
53726,00,WI,06302,,Z9,,0,A,20262
53744,00,WI,06302,,Z9,,0,A,20262
53774,00,WI,06302,,Z9,,0,A,20262
53777,00,WI,06302,,Z9,,0,A,20262
53778,00,WI,06302,,Z9,,0,A,20262
53779,00,WI,06302,,Z9,,0,A,20262
53780,00,WI,06302,,Z9,,0,A,20262
53782,00,WI,06302,,Z9,,0,A,20262
53783,00,WI,06302,,Z9,,0,A,20262
53784,00,WI,06302,,Z9,,0,A,20262
53785,00,WI,06302,,Z9,,0,A,20262
53786,00,WI,06302,,Z9,,0,A,20262
53787,00,WI,06302,,Z9,,0,A,20262
53788,00,WI,06302,,Z9,,0,A,20262
53789,00,WI,06302,,Z9,,0,A,20262
53790,00,WI,06302,,Z9,,0,A,20262
53791,00,WI,06302,,Z9,,0,A,20262
53792,00,WI,06302,,Z9,,0,A,20262
53793,00,WI,06302,,Z9,,0,A,20262
53794,00,WI,06302,,Z9,,0,A,20262
53801,00,WI,06302,R,Z9,R,0,A,20262
53802,00,WI,06302,R,Z9,R,0,A,20262
53803,00,WI,06302,B,Z9,B,0,A,20262
53804,00,WI,06302,R,Z9,R,0,A,20262
53805,00,WI,06302,R,Z9,R,0,A,20262
53806,00,WI,06302,R,Z9,R,0,A,20262
53807,00,WI,06302,R,Z9,R,0,A,20262
53808,00,WI,06302,R,Z9,R,0,A,20262
53809,00,WI,06302,R,Z9,R,0,A,20262
53810,00,WI,06302,R,Z9,R,0,A,20262
53811,00,WI,06302,R,Z9,R,0,A,20262
53812,00,WI,06302,R,Z9,R,0,A,20262
53813,00,WI,06302,R,Z9,R,0,A,20262
53816,00,WI,06302,R,Z9,R,0,A,20262
53817,00,WI,06302,R,Z9,R,0,A,20262
53818,00,WI,06302,R,Z9,R,0,A,20262
53820,00,WI,06302,R,Z9,R,0,A,20262
53821,00,WI,06302,R,Z9,R,0,A,20262
53824,00,WI,06302,R,Z9,R,0,A,20262
53825,00,WI,06302,R,Z9,R,0,A,20262
53826,00,WI,06302,R,Z9,R,0,A,20262
53827,00,WI,06302,R,Z9,R,0,A,20262
53901,00,WI,06302,R,Z9,R,0,A,20262
53910,00,WI,06302,R,Z9,R,0,A,20262
53911,00,WI,06302,,Z9,,0,A,20262
53913,00,WI,06302,R,Z9,R,0,A,20262
53916,00,WI,06302,R,Z9,R,0,A,20262
53917,00,WI,06302,R,Z9,R,0,A,20262
53919,00,WI,06302,R,Z9,R,0,A,20262
53920,00,WI,06302,R,Z9,R,0,A,20262
53922,00,WI,06302,R,Z9,R,0,A,20262
53923,00,WI,06302,R,Z9,R,0,A,20262
53924,00,WI,06302,R,Z9,R,0,A,20262
53925,00,WI,06302,R,Z9,R,0,A,20262
53926,00,WI,06302,R,Z9,R,0,A,20262
53927,00,WI,06302,R,Z9,R,0,A,20262
53928,00,WI,06302,,Z9,,0,A,20262
53929,00,WI,06302,R,Z9,R,0,A,20262
53930,00,WI,06302,R,Z9,R,0,A,20262
53931,00,WI,06302,R,Z9,R,0,A,20262
53932,00,WI,06302,R,Z9,R,0,A,20262
53933,00,WI,06302,R,Z9,R,0,A,20262
53934,00,WI,06302,R,Z9,R,0,A,20262
53935,00,WI,06302,R,Z9,R,0,A,20262
53936,00,WI,06302,R,Z9,R,0,A,20262
53937,00,WI,06302,R,Z9,R,0,A,20262
53939,00,WI,06302,R,Z9,R,0,A,20262
53940,00,WI,06302,R,Z9,R,0,A,20262
53941,00,WI,06302,R,Z9,R,0,A,20262
53942,00,WI,06302,R,Z9,R,0,A,20262
53943,00,WI,06302,R,Z9,R,0,A,20262
53944,00,WI,06302,R,Z9,R,0,A,20262
53946,00,WI,06302,R,Z9,R,0,A,20262
53947,00,WI,06302,R,Z9,R,0,A,20262
53948,00,WI,06302,R,Z9,R,0,A,20262
53949,00,WI,06302,R,Z9,R,0,A,20262
53950,00,WI,06302,R,Z9,R,0,A,20262
53951,00,WI,06302,R,Z9,R,0,A,20262
53952,00,WI,06302,R,Z9,R,0,A,20262
53953,00,WI,06302,R,Z9,R,0,A,20262
53954,00,WI,06302,,Z9,,0,A,20262
53955,00,WI,06302,,Z9,,0,A,20262
53956,00,WI,06302,R,Z9,R,0,A,20262
53957,00,WI,06302,R,Z9,R,0,A,20262
53958,00,WI,06302,R,Z9,R,0,A,20262
53959,00,WI,06302,R,Z9,R,0,A,20262
53960,00,WI,06302,,Z9,,0,A,20262
53961,00,WI,06302,R,Z9,R,0,A,20262
53962,00,WI,06302,R,Z9,R,0,A,20262
53963,00,WI,06302,R,Z9,R,0,A,20262
53964,00,WI,06302,R,Z9,R,0,A,20262
53965,00,WI,06302,R,Z9,R,0,A,20262
53968,00,WI,06302,R,Z9,R,0,A,20262
53969,00,WI,06302,,Z9,,0,A,20262
54001,00,WI,06302,R,Z9,R,0,A,20262
54002,00,WI,06302,R,Z9,R,0,A,20262
54003,00,WI,06302,,Z9,,0,A,20262
54004,00,WI,06302,R,Z9,R,0,A,20262
54005,00,WI,06302,R,Z9,R,0,A,20262
54006,00,WI,06302,R,Z9,R,0,A,20262
54007,00,WI,06302,,Z9,,0,A,20262
54009,00,WI,06302,R,Z9,R,0,A,20262
54010,00,WI,06302,,Z9,,0,A,20262
54011,00,WI,06302,R,Z9,R,0,A,20262
54012,00,WI,06302,,Z9,,0,A,20262
54013,00,WI,06302,R,Z9,R,0,A,20262
54014,00,WI,06302,R,Z9,R,0,A,20262
54015,00,WI,06302,,Z9,,0,A,20262
54016,00,WI,06302,,Z9,,0,A,20262
54017,00,WI,06302,R,Z9,R,0,A,20262
54020,00,WI,06302,R,Z9,R,0,A,20262
54021,00,WI,06302,,Z9,,0,A,20262
54022,00,WI,06302,R,Z9,R,0,A,20262
54023,00,WI,06302,,Z9,,0,A,20262
54024,00,WI,06302,R,Z9,R,0,A,20262
54025,00,WI,06302,,Z9,,0,A,20262
54026,00,WI,06302,R,Z9,R,0,A,20262
54027,00,WI,06302,R,Z9,R,0,A,20262
54028,00,WI,06302,R,Z9,R,0,A,20262
54082,00,WI,06302,,Z9,,0,A,20262
54101,00,WI,06302,,Z9,,0,A,20262
54102,00,WI,06302,R,Z9,R,0,A,20262
54103,00,WI,06302,B,Z9,B,0,A,20262
54104,00,WI,06302,R,Z9,R,0,A,20262
54106,00,WI,06302,,Z9,,0,A,20262
54107,00,WI,06302,R,Z9,R,0,A,20262
54110,00,WI,06302,R,Z9,R,0,A,20262
54111,00,WI,06302,R,Z9,R,0,A,20262
54112,00,WI,06302,R,Z9,R,0,A,20262
54113,00,WI,06302,,Z9,,0,A,20262
54114,00,WI,06302,R,Z9,R,0,A,20262
54115,00,WI,06302,,Z9,,0,A,20262
54119,00,WI,06302,R,Z9,R,0,A,20262
54120,00,WI,06302,B,Z9,B,0,A,20262
54121,00,WI,06302,B,Z9,B,0,A,20262
54123,00,WI,06302,R,Z9,R,0,A,20262
54124,00,WI,06302,R,Z9,R,0,A,20262
54125,00,WI,06302,R,Z9,R,0,A,20262
54126,00,WI,06302,,Z9,,0,A,20262
54127,00,WI,06302,R,Z9,R,0,A,20262
54128,00,WI,06302,R,Z9,R,0,A,20262
54129,00,WI,06302,,Z9,,0,A,20262
54130,00,WI,06302,,Z9,,0,A,20262
54131,00,WI,06302,,Z9,,0,A,20262
54135,00,WI,06302,B,Z9,B,0,A,20262
54136,00,WI,06302,,Z9,,0,A,20262
54137,00,WI,06302,R,Z9,R,0,A,20262
54138,00,WI,06302,R,Z9,R,0,A,20262
54139,00,WI,06302,R,Z9,R,0,A,20262
54140,00,WI,06302,,Z9,,0,A,20262
54141,00,WI,06302,,Z9,,0,A,20262
54143,00,WI,06302,R,Z9,R,0,A,20262
54149,00,WI,06302,R,Z9,R,0,A,20262
54150,00,WI,06302,B,Z9,B,0,A,20262
54151,00,WI,06302,R,Z9,R,0,A,20262
54152,00,WI,06302,,Z9,,0,A,20262
54153,00,WI,06302,R,Z9,R,0,A,20262
54154,00,WI,06302,R,Z9,R,0,A,20262
54155,00,WI,06302,,Z9,,0,A,20262
54156,00,WI,06302,R,Z9,R,0,A,20262
54157,00,WI,06302,R,Z9,R,0,A,20262
54159,00,WI,06302,R,Z9,R,0,A,20262
54160,00,WI,06302,,Z9,,0,A,20262
54161,00,WI,06302,R,Z9,R,0,A,20262
54162,00,WI,06302,,Z9,,0,A,20262
54165,00,WI,06302,,Z9,,0,A,20262
54166,00,WI,06302,R,Z9,R,0,A,20262
54169,00,WI,06302,,Z9,,0,A,20262
54170,00,WI,06302,,Z9,,0,A,20262
54171,00,WI,06302,,Z9,,0,A,20262
54173,00,WI,06302,,Z9,,0,A,20262
54174,00,WI,06302,R,Z9,R,0,A,20262
54175,00,WI,06302,R,Z9,R,0,A,20262
54177,00,WI,06302,R,Z9,R,0,A,20262
54180,00,WI,06302,,Z9,,0,A,20262
54182,00,WI,06302,R,Z9,R,0,A,20262
54201,00,WI,06302,R,Z9,R,0,A,20262
54202,00,WI,06302,R,Z9,R,0,A,20262
54203,00,WI,06302,R,Z9,R,0,A,20262
54204,00,WI,06302,R,Z9,R,0,A,20262
54205,00,WI,06302,,Z9,,0,A,20262
54207,00,WI,06302,R,Z9,R,0,A,20262
54208,00,WI,06302,,Z9,,0,A,20262
54209,00,WI,06302,R,Z9,R,0,A,20262
54210,00,WI,06302,R,Z9,R,0,A,20262
54211,00,WI,06302,R,Z9,R,0,A,20262
54212,00,WI,06302,R,Z9,R,0,A,20262
54213,00,WI,06302,R,Z9,R,0,A,20262
54214,00,WI,06302,R,Z9,R,0,A,20262
54215,00,WI,06302,R,Z9,R,0,A,20262
54216,00,WI,06302,R,Z9,R,0,A,20262
54217,00,WI,06302,,Z9,,0,A,20262
54220,00,WI,06302,R,Z9,R,0,A,20262
54221,00,WI,06302,R,Z9,R,0,A,20262
54226,00,WI,06302,R,Z9,R,0,A,20262
54227,00,WI,06302,R,Z9,R,0,A,20262
54228,00,WI,06302,R,Z9,R,0,A,20262
54229,00,WI,06302,,Z9,,0,A,20262
54230,00,WI,06302,R,Z9,R,0,A,20262
54232,00,WI,06302,R,Z9,R,0,A,20262
54234,00,WI,06302,R,Z9,R,0,A,20262
54235,00,WI,06302,R,Z9,R,0,A,20262
54240,00,WI,06302,R,Z9,R,0,A,20262
54241,00,WI,06302,R,Z9,R,0,A,20262
54245,00,WI,06302,R,Z9,R,0,A,20262
54246,00,WI,06302,R,Z9,R,0,A,20262
54247,00,WI,06302,R,Z9,R,0,A,20262
54301,00,WI,06302,,Z9,,0,A,20262
54302,00,WI,06302,,Z9,,0,A,20262
54303,00,WI,06302,,Z9,,0,A,20262
54304,00,WI,06302,,Z9,,0,A,20262
54305,00,WI,06302,,Z9,,0,A,20262
54306,00,WI,06302,,Z9,,0,A,20262
54307,00,WI,06302,,Z9,,0,A,20262
54308,00,WI,06302,,Z9,,0,A,20262
54311,00,WI,06302,,Z9,,0,A,20262
54313,00,WI,06302,,Z9,,0,A,20262
54324,00,WI,06302,,Z9,,0,A,20262
54344,00,WI,06302,,Z9,,0,A,20262
54401,00,WI,06302,,Z9,,0,A,20262
54402,00,WI,06302,,Z9,,0,A,20262
54403,00,WI,06302,,Z9,,0,A,20262
