cpt_hcpcs,modifier_1,modifier_2,age_from,age_thru,age_units,nonfacility_total_rvus_or_base_units,nonfacility_conversion_factor,nonfacility_allowed_amount,nonfacility_effective_start,facility_total_rvus_or_base_units,facility_conversion_factor,facility_allowed_amount,facility_effective_start,note_code_1,note_code_2,note_code_3,last_pricing_review_date,tos,tos_desc,source_code,source_description
44388,,,21,999,Years,9.48,26.7305,253.41,2024-09-01,4.62,26.7305,123.49,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44389,,,0,20,Years,12.33,28.0672,346.07,2024-09-01,5.07,28.0672,142.30,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44389,,,21,999,Years,12.33,26.7305,329.59,2024-09-01,5.07,26.7305,135.52,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44390,,,0,20,Years,12.12,28.0672,340.17,2024-09-01,6.20,28.0672,174.02,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44390,,,21,999,Years,12.12,26.7305,323.97,2024-09-01,6.20,26.7305,165.73,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44391,,,0,20,Years,19.08,28.0672,535.52,2024-09-01,6.80,28.0672,190.86,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44391,,,21,999,Years,19.08,26.7305,510.02,2024-09-01,6.80,26.7305,181.77,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44392,,,0,20,Years,11.68,28.0672,327.82,2024-09-01,5.91,28.0672,165.88,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44392,,,21,999,Years,11.68,26.7305,312.21,2024-09-01,5.91,26.7305,157.98,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44394,,,0,20,Years,13.13,28.0672,368.52,2024-09-01,6.65,28.0672,186.65,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44394,,,21,999,Years,13.13,26.7305,350.97,2024-09-01,6.65,26.7305,177.76,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44403,,,0,20,Years,8.96,28.0672,251.48,2024-09-01,8.96,28.0672,251.48,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44403,,,21,999,Years,8.96,26.7305,239.51,2024-09-01,8.96,26.7305,239.51,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44404,,,0,20,Years,12.60,28.0672,353.65,2024-09-01,5.07,28.0672,142.30,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44404,,,21,999,Years,12.60,26.7305,336.80,2024-09-01,5.07,26.7305,135.52,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44405,,,0,20,Years,16.59,28.0672,465.63,2024-09-01,5.41,28.0672,151.84,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44405,,,21,999,Years,16.59,26.7305,443.46,2024-09-01,5.41,26.7305,144.61,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44406,,,0,20,Years,6.76,28.0672,189.73,2024-09-01,6.76,28.0672,189.73,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44406,,,21,999,Years,6.76,26.7305,180.70,2024-09-01,6.76,26.7305,180.70,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44407,,,0,20,Years,8.10,28.0672,227.34,2024-09-01,8.10,28.0672,227.34,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44407,,,21,999,Years,8.10,26.7305,216.52,2024-09-01,8.10,26.7305,216.52,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44408,,,0,20,Years,6.82,28.0672,191.42,2024-09-01,6.82,28.0672,191.42,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44408,,,21,999,Years,6.82,26.7305,182.30,2024-09-01,6.82,26.7305,182.30,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44500,,,0,20,Years,0.56,28.0672,15.72,2024-09-01,0.56,28.0672,15.72,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44500,,,21,999,Years,0.56,26.7305,14.97,2024-09-01,0.56,26.7305,14.97,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44602,,,0,20,Years,,,,,42.01,28.0672,1179.10,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44602,,,21,999,Years,,,,,42.01,26.7305,1122.95,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44603,,,0,20,Years,,,,,48.27,28.0672,1354.80,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44603,,,21,999,Years,,,,,48.27,26.7305,1290.28,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44604,,,0,20,Years,,,,,31.53,28.0672,884.96,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44604,,,21,999,Years,,,,,31.53,26.7305,842.81,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44605,,,0,20,Years,,,,,38.47,28.0672,1079.75,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44605,,,21,999,Years,,,,,38.47,26.7305,1028.32,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44615,,,0,20,Years,,,,,31.94,28.0672,896.47,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44615,,,21,999,Years,,,,,31.94,26.7305,853.77,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44620,,,0,20,Years,,,,,25.86,28.0672,725.82,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44620,,,21,999,Years,,,,,25.86,26.7305,691.25,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44625,,,0,20,Years,,,,,30.18,28.0672,847.07,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44625,,,21,999,Years,,,,,30.18,26.7305,806.73,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44626,,,0,20,Years,,,,,47.40,28.0672,1330.39,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44626,,,21,999,Years,,,,,47.40,26.7305,1267.03,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44640,,,0,20,Years,,,,,41.65,28.0672,1169.00,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44640,,,21,999,Years,,,,,41.65,26.7305,1113.33,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44650,,,0,20,Years,,,,,42.94,28.0672,1205.21,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44650,,,21,999,Years,,,,,42.94,26.7305,1147.81,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44660,,,0,20,Years,,,,,40.02,28.0672,1123.25,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44660,,,21,999,Years,,,,,40.02,26.7305,1069.75,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44661,,,0,20,Years,,,,,45.92,28.0672,1288.85,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44661,,,21,999,Years,,,,,45.92,26.7305,1227.46,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44680,,,0,20,Years,,,,,32.31,28.0672,906.85,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44680,,,21,999,Years,,,,,32.31,26.7305,863.66,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44700,,,0,20,Years,,,,,29.92,28.0672,839.77,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44700,,,21,999,Years,,,,,29.92,26.7305,799.78,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44701,,,0,20,Years,,,,,5.03,28.0672,141.18,2022-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44701,,,21,999,Years,,,,,5.03,26.7305,134.45,2022-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44715,,,0,999,Years,,,,,0.00,0.0000,253.35,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44720,,,0,20,Years,,,,,8.11,28.0672,227.62,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44720,,,21,999,Years,,,,,8.11,26.7305,216.78,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44721,,,0,20,Years,,,,,11.35,28.0672,318.56,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44721,,,21,999,Years,,,,,11.35,26.7305,303.39,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44799,,,0,999,Years,,,,,0.00,0.0000,0.00,1976-12-19,5,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44800,,,0,20,Years,,,,,23.42,28.0672,657.33,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44800,,,21,999,Years,,,,,23.42,26.7305,626.03,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44820,,,0,20,Years,,,,,25.64,28.0672,719.64,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44820,,,21,999,Years,,,,,25.64,26.7305,685.37,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44850,,,0,20,Years,,,,,22.51,28.0672,631.79,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44850,,,21,999,Years,,,,,22.51,26.7305,601.70,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44899,,,0,999,Years,,,,,0.00,0.0000,0.00,1976-12-19,10,5,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44900,,,0,20,Years,,,,,23.61,28.0672,662.67,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44900,,,21,999,Years,,,,,23.61,26.7305,631.11,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44950,,,0,20,Years,,,,,19.32,28.0672,542.26,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44950,,,21,999,Years,,,,,19.32,26.7305,516.43,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44955,,,0,20,Years,,,,,2.48,28.0672,69.61,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44955,,,21,999,Years,,,,,2.48,26.7305,66.29,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44960,,,0,20,Years,,,,,26.35,28.0672,739.57,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44960,,,21,999,Years,,,,,26.35,26.7305,704.35,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44970,,,0,20,Years,,,,,18.18,28.0672,510.26,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44970,,,21,999,Years,,,,,18.18,26.7305,485.96,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
44979,,,0,999,Years,,,,,0.00,0.0000,0.00,2000-02-01,10,5,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45000,,,0,20,Years,,,,,12.95,28.0672,363.47,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45000,,,21,999,Years,,,,,12.95,26.7305,346.16,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45005,,,0,20,Years,9.48,28.0672,266.08,2024-09-01,5.00,28.0672,140.34,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45005,,,21,999,Years,9.48,26.7305,253.41,2024-09-01,5.00,26.7305,133.65,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45020,,,0,20,Years,17.13,28.0672,480.79,2024-09-01,17.13,28.0672,480.79,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45020,,,21,999,Years,17.13,26.7305,457.89,2024-09-01,17.13,26.7305,457.89,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45100,,,0,20,Years,9.18,28.0672,257.66,2024-09-01,9.18,28.0672,257.66,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45100,,,21,999,Years,9.18,26.7305,245.39,2024-09-01,9.18,26.7305,245.39,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45108,,,0,20,Years,,,,,11.36,28.0672,318.84,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45108,,,21,999,Years,,,,,11.36,26.7305,303.66,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45110,,,0,20,Years,,,,,54.09,28.0672,1518.15,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45110,,,21,999,Years,,,,,54.09,26.7305,1445.85,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45111,,,0,20,Years,,,,,32.55,28.0672,913.59,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45111,,,21,999,Years,,,,,32.55,26.7305,870.08,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45112,,,0,20,Years,,,,,53.83,28.0672,1510.86,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45112,,,21,999,Years,,,,,53.83,26.7305,1438.90,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45113,,,0,20,Years,,,,,55.34,28.0672,1553.24,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45113,,,21,999,Years,,,,,55.34,26.7305,1479.27,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45114,,,0,20,Years,,,,,54.40,28.0672,1526.86,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45114,,,21,999,Years,,,,,54.40,26.7305,1454.14,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45116,,,0,20,Years,,,,,45.91,28.0672,1288.57,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45116,,,21,999,Years,,,,,45.91,26.7305,1227.20,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45119,,,0,20,Years,,,,,55.75,28.0672,1564.75,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45119,,,21,999,Years,,,,,55.75,26.7305,1490.23,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45120,,,0,20,Years,,,,,48.01,28.0672,1347.51,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45120,,,21,999,Years,,,,,48.01,26.7305,1283.33,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45121,,,0,20,Years,,,,,52.39,28.0672,1470.44,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45121,,,21,999,Years,,,,,52.39,26.7305,1400.41,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45123,,,0,20,Years,,,,,33.22,28.0672,932.39,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45123,,,21,999,Years,,,,,33.22,26.7305,887.99,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45126,,,0,20,Years,,,,,81.59,28.0672,2290.00,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45126,,,21,999,Years,,,,,81.59,26.7305,2180.94,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45130,,,0,20,Years,,,,,32.36,28.0672,908.25,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45130,,,21,999,Years,,,,,32.36,26.7305,865.00,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45135,,,0,20,Years,,,,,38.65,28.0672,1084.80,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45135,,,21,999,Years,,,,,38.65,26.7305,1033.13,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45136,,,0,20,Years,,,,,53.02,28.0672,1488.12,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45136,,,21,999,Years,,,,,53.02,26.7305,1417.25,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45150,,,0,20,Years,,,,,12.85,28.0672,360.66,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45150,,,21,999,Years,,,,,12.85,26.7305,343.49,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45160,,,0,20,Years,,,,,30.90,28.0672,867.28,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45160,,,21,999,Years,,,,,30.90,26.7305,825.97,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45171,,,0,20,Years,,,,,18.59,28.0672,521.77,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45171,,,21,999,Years,,,,,18.59,26.7305,496.92,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45172,,,0,20,Years,,,,,24.75,28.0672,694.66,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45172,,,21,999,Years,,,,,24.75,26.7305,661.58,2024-09-01,10,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45190,,,0,20,Years,20.97,28.0672,588.57,2024-09-01,20.97,28.0672,588.57,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45190,,,21,999,Years,20.97,26.7305,560.54,2024-09-01,20.97,26.7305,560.54,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45300,,,0,20,Years,3.85,28.0672,108.06,2024-09-01,1.44,28.0672,40.42,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45300,,,21,999,Years,3.85,26.7305,102.91,2024-09-01,1.44,26.7305,38.49,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45303,,,0,20,Years,28.07,28.0672,787.85,2024-09-01,2.56,28.0672,71.85,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45303,,,21,999,Years,28.07,26.7305,750.33,2024-09-01,2.56,26.7305,68.43,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45305,,,0,20,Years,5.44,28.0672,152.69,2024-09-01,2.18,28.0672,61.19,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45305,,,21,999,Years,5.44,26.7305,145.41,2024-09-01,2.18,26.7305,58.27,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45307,,,0,20,Years,6.41,28.0672,179.91,2024-09-01,3.01,28.0672,84.48,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45307,,,21,999,Years,6.41,26.7305,171.34,2024-09-01,3.01,26.7305,80.46,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45308,,,0,20,Years,6.14,28.0672,172.33,2024-09-01,2.54,28.0672,71.29,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45308,,,21,999,Years,6.14,26.7305,164.13,2024-09-01,2.54,26.7305,67.90,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45309,,,0,20,Years,6.33,28.0672,177.67,2024-09-01,2.69,28.0672,75.50,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45309,,,21,999,Years,6.33,26.7305,169.20,2024-09-01,2.69,26.7305,71.91,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45315,,,0,20,Years,6.83,28.0672,191.70,2024-09-01,3.17,28.0672,88.97,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45315,,,21,999,Years,6.83,26.7305,182.57,2024-09-01,3.17,26.7305,84.74,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45317,,,0,20,Years,6.63,28.0672,186.09,2024-09-01,3.31,28.0672,92.90,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45317,,,21,999,Years,6.63,26.7305,177.22,2024-09-01,3.31,26.7305,88.48,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45320,,,0,20,Years,6.68,28.0672,187.49,2024-09-01,3.14,28.0672,88.13,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45320,,,21,999,Years,6.68,26.7305,178.56,2024-09-01,3.14,26.7305,83.93,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45321,,,0,20,Years,3.10,28.0672,87.01,2024-09-01,3.10,28.0672,87.01,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45321,,,21,999,Years,3.10,26.7305,82.86,2024-09-01,3.10,26.7305,82.86,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45327,,,0,20,Years,,,,,3.50,28.0672,98.24,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45327,,,21,999,Years,,,,,3.50,26.7305,93.56,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45330,,,0,20,Years,5.59,28.0672,156.90,2024-09-01,1.69,28.0672,47.43,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45330,,,21,999,Years,5.59,26.7305,149.42,2024-09-01,1.69,26.7305,45.17,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45331,,,0,20,Years,8.58,28.0672,240.82,2024-09-01,2.15,28.0672,60.34,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45331,,,21,999,Years,8.58,26.7305,229.35,2024-09-01,2.15,26.7305,57.47,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45332,,,0,20,Years,8.32,28.0672,233.52,2024-09-01,3.13,28.0672,87.85,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45332,,,21,999,Years,8.32,26.7305,222.40,2024-09-01,3.13,26.7305,83.67,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45333,,,0,20,Years,9.83,28.0672,275.90,2024-09-01,2.80,28.0672,78.59,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45333,,,21,999,Years,9.83,26.7305,262.76,2024-09-01,2.80,26.7305,74.85,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45334,,,0,20,Years,14.68,28.0672,412.03,2024-09-01,3.48,28.0672,97.67,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45334,,,21,999,Years,14.68,26.7305,392.40,2024-09-01,3.48,26.7305,93.02,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45335,,,0,20,Years,8.71,28.0672,244.47,2024-09-01,1.99,28.0672,55.85,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45335,,,21,999,Years,8.71,26.7305,232.82,2024-09-01,1.99,26.7305,53.19,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45337,,,0,20,Years,3.38,28.0672,94.87,2024-09-01,3.38,28.0672,94.87,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45337,,,21,999,Years,3.38,26.7305,90.35,2024-09-01,3.38,26.7305,90.35,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45338,,,0,20,Years,8.97,28.0672,251.76,2024-09-01,3.56,28.0672,99.92,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45338,,,21,999,Years,8.97,26.7305,239.77,2024-09-01,3.56,26.7305,95.16,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45340,,,0,20,Years,13.61,28.0672,381.99,2024-09-01,2.33,28.0672,65.40,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45340,,,21,999,Years,13.61,26.7305,363.80,2024-09-01,2.33,26.7305,62.28,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45341,,,0,20,Years,3.67,28.0672,103.01,2024-09-01,3.67,28.0672,103.01,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45341,,,21,999,Years,3.67,26.7305,98.10,2024-09-01,3.67,26.7305,98.10,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45342,,,0,20,Years,,,,,5.04,28.0672,141.46,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45342,,,21,999,Years,,,,,5.04,26.7305,134.72,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45346,,,0,20,Years,67.84,28.0672,1904.08,2024-09-01,4.74,28.0672,133.04,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45346,,,21,999,Years,67.84,26.7305,1813.40,2024-09-01,4.74,26.7305,126.70,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45347,,,0,20,Years,4.55,28.0672,127.71,2024-09-01,4.55,28.0672,127.71,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45347,,,21,999,Years,4.55,26.7305,121.62,2024-09-01,4.55,26.7305,121.62,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45349,,,0,20,Years,5.84,28.0672,163.91,2024-09-01,5.84,28.0672,163.91,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
45349,,,21,999,Years,5.84,26.7305,156.11,2024-09-01,5.84,26.7305,156.11,2024-09-01,,,,2024-09-01,2,SURGERY,PRCR402C,PHYSICIAN
